address,lat,lon,source,raw_json
日本、〒615-8121 京都府京都市西京区川島野田町２７−３,,,nominatim,"{""note"": ""no_result""}"
日本、〒601-8034 京都府京都市南区東九条南河辺町６４,,,nominatim,"{""note"": ""no_result""}"
日本、〒615-8034 京都府京都市西京区下津林東芝ノ宮町２ ロアールハイツ２,,,nominatim,"{""note"": ""no_result""}"
日本、〒601-8394 京都府京都市南区吉祥院中河原里北町４９,,,nominatim,"{""note"": ""no_result""}"
日本、〒615-0833 京都府京都市右京区西京極橋詰町３６ 2階 店舗B,,,nominatim,"{""note"": ""no_result""}"
日本、〒615-8107 京都府京都市西京区川島北裏町69−１８ 1階,,,nominatim,"{""note"": ""no_result""}"
日本、〒615-0814 京都府京都市右京区西京極下沢町２１−５,,,nominatim,"{""note"": ""no_result""}"
日本、〒601-8452 京都府京都市南区唐橋堂ノ前町３３−５,,,nominatim,"{""note"": ""no_result""}"
日本、〒615-0883 京都府京都市右京区西京極南大入町８７,,,nominatim,"{""note"": ""no_result""}"
日本、〒604-8841 京都府京都市中京区壬生東土居ノ内町30番２,,,nominatim,"{""note"": ""no_result""}"
日本、〒600-8882 京都府京都市下京区西七条比輪田町２８,,,nominatim,"{""note"": ""no_result""}"
日本、〒601-8353 京都府京都市南区吉祥院這登中町３ ３番地,,,nominatim,"{""note"": ""no_result""}"
日本、〒617-0002 京都府向日市寺戸町瓜生１７−２,,,nominatim,"{""note"": ""no_result""}"
日本、〒604-8812 京都府京都市中京区壬生相合町３３−１ 八千代ビル 1F,,,nominatim,"{""note"": ""no_result""}"
日本、〒601-8306 京都府京都市南区吉祥院宮ノ西町１１,,,nominatim,"{""note"": ""no_result""}"
日本、〒601-1112 京都府京都市左京区鞍馬貴船町５０,,,nominatim,"{""note"": ""no_result""}"
日本、〒601-1112 京都府京都市左京区鞍馬貴船町６９,,,nominatim,"{""note"": ""no_result""}"
日本、〒612-8052 京都府京都市伏見区瀬戸物町７３８,,,nominatim,"{""note"": ""no_result""}"
日本、〒612-8113 京都府京都市伏見区向島中島町８２−３,,,nominatim,"{""note"": ""no_result""}"
日本、〒612-8351 京都府京都市伏見区土橋町３３９−６,,,nominatim,"{""note"": ""no_result""}"
日本、〒612-8264 京都府京都市伏見区横大路松林３６−１５,,,nominatim,"{""note"": ""no_result""}"
日本、〒612-8295 京都府京都市伏見区横大路鍬ノ本１−８,,,nominatim,"{""note"": ""no_result""}"
日本、〒612-8207 京都府京都市伏見区横大路三栖山城屋敷町１０８,,,nominatim,"{""note"": ""no_result""}"
日本、〒612-8058 京都府京都市伏見区風呂屋町２３３,,,nominatim,"{""note"": ""no_result""}"
日本、〒612-8342 京都府京都市伏見区久米町６３５−２,,,nominatim,"{""note"": ""no_result""}"
日本、〒612-8495 京都府京都市伏見区久我森の宮町９−３７,,,nominatim,"{""note"": ""no_result""}"
日本、〒612-8141 京都府京都市伏見区向島二ノ丸町３８０−３,,,nominatim,"{""note"": ""no_result""}"
日本、〒612-0058 京都府京都市伏見区桃山長岡越中南町５７−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒611-0041 京都府宇治市槇島町中川原94,,,nominatim,"{""note"": ""no_result""}"
日本、〒612-8484 京都府京都市伏見区羽束師鴨川町２１２−６,,,nominatim,"{""note"": ""no_result""}"
日本、〒611-0041 京都府宇治市槇島町南落合３４−１０,,,nominatim,"{""note"": ""no_result""}"
日本、〒612-8036 京都府京都市伏見区桃山町立売２１−７,,,nominatim,"{""note"": ""no_result""}"
日本、〒611-0041 京都府宇治市槇島町目川５６−２,,,nominatim,"{""note"": ""no_result""}"
日本、〒612-0074 京都府京都市伏見区桃山井伊掃部西町２３−５,,,nominatim,"{""note"": ""no_result""}"
日本、〒612-0836 京都府京都市伏見区深草大亀谷安信町４５,,,nominatim,"{""note"": ""no_result""}"
日本、〒612-8295 京都府京都市伏見区伏見区横大路鍬ノ本１−１１,,,nominatim,"{""note"": ""no_result""}"
日本、〒611-0042 京都府宇治市小倉町春日森５５−２５,,,nominatim,"{""note"": ""no_result""}"
日本、〒550-0003 大阪府大阪市西区京町堀１丁目１０−１９,,,nominatim,"{""note"": ""no_result""}"
日本、〒531-0075 大阪府大阪市北区大淀南２丁目９−１７ プラザハイツ 1階,,,nominatim,"{""note"": ""no_result""}"
日本、〒534-0023 大阪府大阪市都島区都島南通２丁目４−２０,,,nominatim,"{""note"": ""no_result""}"
日本、〒530-0041 大阪府大阪市北区天神橋３丁目９−１２,,,nominatim,"{""note"": ""no_result""}"
日本、〒537-0025 大阪府大阪市東成区中道３丁目８−１５,,,nominatim,"{""note"": ""no_result""}"
日本、〒534-0021 大阪府大阪市都島区都島本通１丁目１−１８,,,nominatim,"{""note"": ""no_result""}"
日本、〒531-0075 大阪府大阪市北区大淀南２丁目９−７,,,nominatim,"{""note"": ""no_result""}"
日本、〒540-0005 大阪府大阪市中央区上町Ｃ−１８,,,nominatim,"{""note"": ""no_result""}"
日本、〒531-0072 大阪府大阪市北区豊崎５丁目８−１０ Metro Porte中津 2階,,,nominatim,"{""note"": ""no_result""}"
日本、〒531-0072 大阪府大阪市北区豊崎５丁目８−１０ 3F,,,nominatim,"{""note"": ""no_result""}"
日本、〒550-0005 大阪府大阪市西区西本町１丁目１１−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒550-0003 大阪府大阪市西区京町堀２丁目１０−５,,,nominatim,"{""note"": ""no_result""}"
日本、〒531-0076 大阪府大阪市北区大淀中４丁目１１−１６ 1F,,,nominatim,"{""note"": ""no_result""}"
日本、〒542-0067 大阪府大阪市中央区松屋町９−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒550-0003 大阪府大阪市西区京町堀１丁目１７−１０ 川越ビル,,,nominatim,"{""note"": ""no_result""}"
日本、〒530-0023 大阪府大阪市北区黒崎町４−１１ 3階,,,nominatim,"{""note"": ""no_result""}"
日本、〒530-0042 大阪府大阪市北区天満橋３丁目４−２５,,,nominatim,"{""note"": ""no_result""}"
日本、〒530-0042 大阪府大阪市北区天満橋１丁目６−８ ヴィルブーケ天満橋 2階,,,nominatim,"{""note"": ""no_result""}"
日本、〒550-0003 大阪府大阪市西区京町堀２丁目１１−１５,,,nominatim,"{""note"": ""no_result""}"
日本、〒530-0047 大阪府大阪市北区西天満１丁目１−１０ 2F,,,nominatim,"{""note"": ""no_result""}"
日本、〒550-0013 大阪府大阪市西区新町３丁目２−１８ TMビル,,,nominatim,"{""note"": ""no_result""}"
日本、〒550-0005 大阪府大阪市西区西本町２丁目２−１１ コーナン 店内,,,nominatim,"{""note"": ""no_result""}"
日本、〒531-0074 大阪府大阪市北区本庄東２丁目５−２ Luxe天六 １階,,,nominatim,"{""note"": ""no_result""}"
日本、〒534-0021 大阪府大阪市都島区都島本通２丁目２−１０,,,nominatim,"{""note"": ""no_result""}"
日本、〒530-0043 大阪府大阪市北区天満２丁目１１−６ クイーンズコート天満 1F,,,nominatim,"{""note"": ""no_result""}"
日本、〒550-0003 大阪府大阪市西区京町堀１丁目８−２５ 2F FM Utsubo-Park,,,nominatim,"{""note"": ""no_result""}"
日本、〒530-0035 大阪府大阪市北区同心１丁目７−２７ ３F,,,nominatim,"{""note"": ""no_result""}"
日本、〒542-0081 大阪府大阪市中央区南船場４丁目１１−２２ YOCビル 2階,,,nominatim,"{""note"": ""no_result""}"
日本、〒541-0048 大阪府大阪市中央区瓦町１丁目５−１１ 瓦町一丁目ビル 地下1階,,,nominatim,"{""note"": ""no_result""}"
日本、〒530-0012 大阪府大阪市北区芝田１丁目１−３ 阪急三番街 南館 Ｂ１Ｆ,,,nominatim,"{""note"": ""no_result""}"
日本、〒540-0004 大阪府大阪市中央区玉造１丁目１−３１ ロイヤルホームセンター森ノ宮店内,,,nominatim,"{""note"": ""no_result""}"
日本、〒542-0086 大阪府大阪市中央区西心斎橋１丁目８−１１ 4F,,,nominatim,"{""note"": ""no_result""}"
日本、〒542-0071 大阪府大阪市中央区道頓堀１丁目東２−東２−１０,,,nominatim,"{""note"": ""no_result""}"
日本、〒542-0086 大阪府大阪市中央区西心斎橋２丁目１０−３１ ASUKAアメリカ村ビル 1階,,,nominatim,"{""note"": ""no_result""}"
日本、〒537-0025 大阪府大阪市東成区中道３丁目８−２１ ペピイ・ハッピープレイスTAMATSUKURI 1F,,,nominatim,"{""note"": ""no_result""}"
日本、〒556-0021 大阪府大阪市浪速区幸町２丁目２−１ ドエル堀江南 1F,,,nominatim,"{""note"": ""no_result""}"
日本、〒542-0082 大阪府大阪市中央区島之内１丁目１７−１１ アーバン長堀ビル 1F,,,nominatim,"{""note"": ""no_result""}"
日本、〒537-0025 大阪府大阪市東成区中道４丁目１６−２３,,,nominatim,"{""note"": ""no_result""}"
日本、〒556-0001 大阪府大阪市浪速区下寺３丁目１−１４ エクレール夕陽ヶ丘 1F,,,nominatim,"{""note"": ""no_result""}"
日本、〒550-0014 大阪府大阪市西区北堀江１丁目１６−２６ サニーコーポ山中 1Ｆ,,,nominatim,"{""note"": ""no_result""}"
日本、〒556-0012 大阪府大阪市浪速区敷津東３丁目７−２,,,nominatim,"{""note"": ""no_result""}"
日本、〒544-0011 大阪府大阪市生野区田島２丁目１０−１８,,,nominatim,"{""note"": ""no_result""}"
日本、〒550-0014 大阪府大阪市西区北堀江１丁目１４−１５,,,nominatim,"{""note"": ""no_result""}"
日本、〒540-0013 大阪府大阪市中央区内久宝寺町４丁目４−３,,,nominatim,"{""note"": ""no_result""}"
日本、〒543-0033 大阪府大阪市天王寺区堂ケ芝１丁目１１−３ DSt桃谷ビルディング B1F,,,nominatim,"{""note"": ""no_result""}"
日本、〒540-0037 大阪府大阪市中央区内平野町２丁目３−７,,,nominatim,"{""note"": ""no_result""}"
日本、〒543-0063 大阪府大阪市天王寺区茶臼山町５−５５,,,nominatim,"{""note"": ""no_result""}"
日本、〒530-0005 大阪府大阪市北区中之島１丁目１,,,nominatim,"{""note"": ""no_result""}"
日本、〒542-0066 大阪府大阪市中央区瓦屋町２丁目１４−１２,,,nominatim,"{""note"": ""no_result""}"
日本、〒537-0022 大阪府大阪市東成区中本１丁目５−３０,,,nominatim,"{""note"": ""no_result""}"
日本、〒543-0002 大阪府大阪市天王寺区上汐４丁目５−３,,,nominatim,"{""note"": ""no_result""}"
日本、〒543-0028 大阪府大阪市天王寺区小橋町２−１３ ＩＤＭビル 6階,,,nominatim,"{""note"": ""no_result""}"
日本、〒550-0014 大阪府大阪市西区北堀江１丁目１７−２１ 清和ビル 1階,,,nominatim,"{""note"": ""no_result""}"
日本、〒537-0025 大阪府大阪市東成区中道３丁目８−２１ 1F ぺピイ・ハッピープレイス 玉造,,,nominatim,"{""note"": ""no_result""}"
日本、〒543-0071 大阪府大阪市天王寺区生玉町１０−２３ ニューシティーアパートメント上町台 1F,,,nominatim,"{""note"": ""no_result""}"
日本、〒543-0001 大阪府大阪市天王寺区上本町５丁目７−２５,,,nominatim,"{""note"": ""no_result""}"
日本、〒544-0013 大阪府大阪市生野区巽中３丁目１４−７,,,nominatim,"{""note"": ""no_result""}"
日本、〒537-0024 大阪府大阪市東成区東小橋３丁目１４−２９,,,nominatim,"{""note"": ""no_result""}"
日本、〒544-0024 大阪府大阪市生野区生野西２丁目１−３０,,,nominatim,"{""note"": ""no_result""}"
日本、〒556-0002 大阪府大阪市浪速区恵美須東１丁目１３−１２ 通天閣ビル 2.3階,,,nominatim,"{""note"": ""no_result""}"
日本、〒537-0013 大阪府大阪市東成区大今里南６丁目２−６ 1F,,,nominatim,"{""note"": ""no_result""}"
日本、〒543-0052 大阪府大阪市天王寺区大道２丁目６−７ グランデ,,,nominatim,"{""note"": ""no_result""}"
日本、〒543-0052 大阪府大阪市天王寺区大道２丁目１１−１２,,,nominatim,"{""note"": ""no_result""}"
日本、〒544-0023 大阪府大阪市生野区林寺２丁目１７−１５,,,nominatim,"{""note"": ""no_result""}"
日本、〒546-0003 大阪府大阪市東住吉区今川４丁目８,,,nominatim,"{""note"": ""no_result""}"
日本、〒545-0052 大阪府大阪市阿倍野区阿倍野筋３丁目８−１５,,,nominatim,"{""note"": ""no_result""}"
日本、〒546-0043 大阪府大阪市東住吉区駒川１丁目８−２０ ハイツＭ・Ｍ １階,,,nominatim,"{""note"": ""no_result""}"
日本、〒542-0063 大阪府大阪市中央区東平１丁目４−１０,,,nominatim,"{""note"": ""no_result""}"
日本、〒546-0002 大阪府大阪市東住吉区杭全８丁目２−２１ 第１サンレジデンス,,,nominatim,"{""note"": ""no_result""}"
日本、〒544-0025 大阪府大阪市生野区生野東３丁目１−５４,,,nominatim,"{""note"": ""no_result""}"
日本、〒543-0014 大阪府大阪市天王寺区玉造元町７−５,,,nominatim,"{""note"": ""no_result""}"
日本、〒547-0041 大阪府大阪市平野区平野北１丁目６−２７,,,nominatim,"{""note"": ""no_result""}"
日本、〒544-0023 大阪府大阪市生野区林寺５丁目８−１５ 足立マンション 101,,,nominatim,"{""note"": ""no_result""}"
日本、〒545-0002 大阪府大阪市阿倍野区天王寺町南１丁目３−１０ コーナン天王寺店 4階エレベーターホール,,,nominatim,"{""note"": ""no_result""}"
日本、〒543-0063 大阪府大阪市天王寺区茶臼山町５−５５ ペットパラダイスDX 内,,,nominatim,"{""note"": ""no_result""}"
日本、〒564-0063 大阪府吹田市江坂町４丁目２８−１０,,,nominatim,"{""note"": ""no_result""}"
日本、〒564-0031 大阪府吹田市元町８−３０,,,nominatim,"{""note"": ""no_result""}"
日本、〒564-0051 大阪府吹田市豊津町１６−８ ワタナベビル １階,,,nominatim,"{""note"": ""no_result""}"
日本、〒532-0002 大阪府大阪市淀川区東三国１丁目２５−１０,,,nominatim,"{""note"": ""no_result""}"
日本、〒564-0063 大阪府吹田市江坂町３丁目２−１０,,,nominatim,"{""note"": ""no_result""}"
日本、〒532-0003 大阪府大阪市淀川区宮原１丁目１６−２３,,,nominatim,"{""note"": ""no_result""}"
日本、〒532-0002 大阪府大阪市淀川区東三国６丁目１２−６,,,nominatim,"{""note"": ""no_result""}"
日本、〒532-0013 大阪府大阪市淀川区木川西４丁目３−１９,,,nominatim,"{""note"": ""no_result""}"
日本、〒533-0021 大阪府大阪市東淀川区下新庄６丁目１４−２０,,,nominatim,"{""note"": ""no_result""}"
日本、〒564-0045 大阪府吹田市金田町２８−１５,,,nominatim,"{""note"": ""no_result""}"
日本、〒533-0031 大阪府大阪市東淀川区西淡路１丁目１６−７ マンション宮原 1F,,,nominatim,"{""note"": ""no_result""}"
日本、〒532-0033 大阪府大阪市淀川区新高５丁目１２−５,,,nominatim,"{""note"": ""no_result""}"
日本、〒564-0073 大阪府吹田市山手町１丁目７−７,,,nominatim,"{""note"": ""no_result""}"
日本、〒561-0858 大阪府豊中市服部西町２丁目４−９,,,nominatim,"{""note"": ""no_result""}"
日本、〒532-0002 大阪府大阪市淀川区東三国５丁目８−１６,,,nominatim,"{""note"": ""no_result""}"
